hotel,is_canceled,stays_in_weekend_nights,stays_in_week_nights,adults,children,meal,country,market_segment,distribution_channel,is_repeated_customer,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,days_in_waiting_list,customer_type,required_car_parking_spaces,totalno_of_special_requests,booking_year,booking_month,booking_day,booking_day_of_week,arrival_year,arrival_month,arrival_day,arrival_day_of_week
0,0,2,3,2,0,3,59,6,3,0,0,0,0,0,0,0,7.0,0,2,0,1,2019,5,8,2,2019,10,6,6
0,0,2,1,2,0,3,59,5,3,0,0,0,0,0,0,0,79.0,0,2,0,0,2019,3,19,1,2019,10,8,1
0,0,0,1,2,0,3,25,6,3,0,0,0,0,0,0,0,9.0,0,2,0,0,2019,8,23,4,2019,10,11,4
0,0,2,1,2,0,3,56,6,3,0,0,0,0,0,0,0,7.0,0,2,0,1,2019,9,3,1,2019,10,9,2
0,0,2,3,2,0,3,56,6,3,0,0,0,0,0,0,0,9.0,0,2,0,1,2019,1,18,4,2019,10,7,0
0,0,0,1,2,0,2,56,6,3,0,0,0,0,0,0,0,152.0,0,2,0,0,2019,10,9,2,2019,10,11,4
0,0,2,1,2,0,3,56,5,3,0,0,0,0,0,0,0,28.0,0,2,0,0,2019,9,12,3,2019,10,9,2
0,0,2,1,2,0,3,43,6,3,0,0,0,0,0,0,0,9.0,0,2,0,2,2019,6,7,4,2019,10,9,2
0,0,2,1,2,0,3,139,5,3,0,0,0,0,0,0,0,42.0,0,2,0,1,2019,9,15,6,2019,10,9,2
0,0,0,4,2,0,3,139,5,3,0,0,0,0,0,0,0,85.0,0,2,0,1,2019,3,4,0,2019,10,12,5
0,0,2,1,2,0,3,43,6,3,0,0,0,0,0,0,0,9.0,0,2,0,2,2019,6,7,4,2019,10,9,2
0,0,2,3,2,0,3,43,5,3,0,0,0,0,0,0,0,16.0,0,2,0,0,2019,1,14,0,2019,10,7,0
0,0,1,1,2,0,3,29,6,3,0,0,0,0,0,0,0,9.0,0,2,0,2,2019,9,12,3,2019,10,10,3
0,0,2,1,2,0,3,59,5,3,0,0,0,0,0,0,0,28.0,0,2,0,0,2019,9,7,5,2019,10,9,2
0,0,2,2,2,0,2,103,6,3,0,0,0,0,0,0,0,9.0,0,2,0,2,2019,7,5,4,2019,10,8,1
0,0,1,1,2,0,3,135,5,3,0,0,0,0,0,0,0,23.0,0,2,0,1,2019,9,15,6,2019,10,10,3
0,0,2,5,2,0,3,59,6,3,0,0,0,0,0,0,0,9.0,0,2,0,1,2019,3,6,2,2019,10,5,5
0,0,2,1,2,0,3,43,6,3,0,0,0,0,0,0,0,9.0,0,2,0,2,2019,6,7,4,2019,10,9,2
0,0,1,1,2,0,3,135,5,3,0,0,0,0,0,0,0,23.0,0,2,0,1,2019,9,15,6,2019,10,10,3
0,0,2,2,2,0,3,25,6,3,0,0,0,0,0,0,0,7.0,0,2,0,1,2019,3,14,3,2019,10,9,2
0,0,2,2,2,0,3,25,6,3,0,0,0,0,0,0,0,7.0,0,2,0,1,2019,3,15,4,2019,10,9,2
0,0,1,2,2,0,3,51,6,3,0,0,0,0,0,0,0,9.0,0,2,0,0,2019,7,18,3,2019,10,10,3
0,0,2,4,2,0,3,43,6,3,0,0,0,0,0,0,0,9.0,0,2,0,2,2019,1,20,6,2019,10,7,0
0,0,1,2,2,0,3,29,6,3,0,0,0,0,0,0,0,11.0,0,2,0,0,2019,4,6,5,2019,10,10,3
0,0,1,2,2,0,3,123,5,3,0,0,0,0,0,0,0,85.0,0,2,0,0,2019,8,31,5,2019,10,10,3
0,0,1,2,2,0,3,29,6,3,0,0,0,0,0,0,0,11.0,0,2,0,0,2019,4,6,5,2019,10,10,3
0,0,2,5,2,0,3,43,6,3,0,0,0,0,0,0,0,9.0,0,2,0,1,2019,3,14,3,2019,10,6,6
0,0,1,2,2,0,2,135,6,3,0,0,0,0,0,0,0,9.0,0,2,0,2,2019,8,28,2,2019,10,10,3
0,0,1,3,2,0,3,56,5,3,0,0,0,0,0,0,0,28.0,0,2,0,0,2019,9,23,0,2019,10,10,3
0,0,0,1,2,0,2,135,6,3,0,0,0,0,0,0,0,7.0,0,2,0,1,2019,9,3,1,2019,10,13,6
0,0,2,3,2,0,3,43,5,3,0,0,0,0,0,0,0,138.0,0,2,0,1,2019,9,22,6,2019,10,9,2
0,0,2,4,2,0,2,43,6,3,0,0,0,0,0,0,0,9.0,0,2,0,1,2019,3,28,3,2019,10,8,1
0,0,0,2,2,0,2,169,6,3,0,0,0,0,0,0,0,7.0,0,2,0,1,2019,10,11,4,2019,10,12,5
0,0,0,1,2,0,2,51,6,3,0,0,0,0,0,0,0,9.0,0,2,0,2,2019,10,12,5,2019,10,13,6
0,0,0,2,2,0,3,34,6,3,0,0,0,0,0,0,0,9.0,0,2,0,1,2019,7,7,6,2019,10,12,5
0,0,0,3,2,0,2,59,6,3,0,0,0,0,0,0,0,9.0,0,2,0,0,2019,8,25,6,2019,10,11,4
0,0,0,1,2,0,2,135,6,3,0,0,0,0,0,0,0,9.0,0,2,0,0,2019,10,13,6,2019,10,13,6
0,0,1,3,2,0,3,123,6,3,0,0,0,0,0,0,0,9.0,0,2,0,2,2019,4,8,0,2019,10,10,3
0,0,1,3,2,0,3,123,6,3,0,0,0,0,0,0,0,9.0,0,2,0,2,2019,4,8,0,2019,10,10,3
0,0,1,3,2,0,3,123,6,3,0,0,0,0,0,0,0,9.0,0,2,0,2,2019,4,8,0,2019,10,10,3
0,0,1,3,2,0,3,56,5,3,0,0,0,0,0,0,0,28.0,0,2,0,0,2019,9,22,6,2019,10,10,3
0,0,0,1,2,0,2,135,6,3,0,0,0,0,0,0,0,9.0,0,2,0,0,2019,10,13,6,2019,10,13,6
0,0,1,3,2,0,3,43,5,3,0,0,0,0,0,0,0,85.0,0,2,0,0,2019,6,20,3,2019,10,10,3
0,0,0,2,2,0,2,135,6,3,0,0,0,0,0,0,0,9.0,0,2,0,1,2019,10,12,5,2019,10,12,5
0,0,2,3,2,0,3,43,5,3,0,0,0,0,0,0,0,138.0,0,2,0,1,2019,9,22,6,2019,10,9,2
0,0,0,1,2,0,3,25,5,3,0,0,0,0,0,0,0,28.0,0,2,0,0,2019,10,11,4,2019,10,13,6
0,0,0,1,2,0,2,51,6,3,0,0,0,0,0,0,0,9.0,0,2,0,2,2019,10,12,5,2019,10,13,6
0,0,0,4,2,0,2,124,6,3,0,0,0,0,0,0,0,7.0,0,2,0,1,2019,1,30,2,2019,10,12,5
0,0,0,4,2,0,3,124,6,3,0,0,0,0,0,0,0,7.0,0,2,0,1,2019,1,31,3,2019,10,12,5
0,0,0,1,2,0,3,135,6,3,0,0,0,0,0,0,0,7.0,0,2,0,1,2019,10,15,1,2019,10,15,1
0,0,1,1,2,0,3,56,5,3,0,0,0,0,0,0,0,28.0,0,2,0,0,2019,9,14,5,2019,10,15,1
0,0,1,1,2,0,3,56,5,3,0,0,0,0,0,0,0,28.0,0,2,0,0,2019,9,13,4,2019,10,15,1
0,0,1,0,2,0,2,25,6,3,0,0,0,0,0,0,0,9.0,0,2,0,2,2019,9,2,0,2019,10,16,2
0,0,1,1,2,0,3,56,5,3,0,0,0,0,0,0,0,28.0,0,2,0,0,2019,9,13,4,2019,10,15,1
0,0,1,0,2,0,2,81,6,3,0,0,0,0,0,0,0,9.0,0,2,0,1,2019,9,17,1,2019,10,16,2
0,0,1,0,2,0,3,56,6,3,0,0,0,0,0,0,0,9.0,0,2,0,1,2019,10,4,4,2019,10,16,2
0,0,1,2,2,0,3,135,5,3,0,0,0,0,0,0,0,85.0,0,2,0,0,2019,4,20,5,2019,10,14,0
0,0,1,0,2,0,2,169,6,3,0,0,0,0,0,0,0,8.0,0,2,0,1,2019,8,28,2,2019,10,17,3
0,0,2,1,2,0,3,56,5,3,0,0,0,0,0,0,0,28.0,0,2,0,0,2019,9,14,5,2019,10,15,1
0,0,2,0,2,0,3,51,6,3,0,0,0,0,0,0,0,83.0,0,2,0,0,2019,10,13,6,2019,10,16,2
0,0,2,3,2,0,3,43,6,3,0,0,0,0,0,0,0,9.0,0,2,0,1,2019,2,9,5,2019,10,13,6
0,0,2,3,2,0,3,43,6,3,0,0,0,0,0,0,0,9.0,0,2,0,0,2019,2,10,6,2019,10,13,6
0,0,2,0,2,0,2,43,6,3,0,0,0,0,0,0,0,9.0,0,2,0,0,2019,10,16,2,2019,10,16,2
0,0,2,0,2,0,2,43,6,3,0,0,0,0,0,0,0,9.0,0,2,0,0,2019,10,16,2,2019,10,16,2
0,0,2,0,2,0,3,56,5,3,0,0,0,0,0,0,0,28.0,0,2,0,0,2019,9,19,3,2019,10,16,2
0,0,2,1,2,0,3,56,6,3,0,0,0,0,0,0,0,9.0,0,2,0,2,2019,10,2,2,2019,10,15,1
0,0,2,0,2,0,3,59,6,3,0,0,0,0,0,0,0,9.0,0,2,0,0,2019,1,12,5,2019,10,16,2
0,0,2,0,2,0,3,15,5,3,0,0,0,0,0,0,0,28.0,0,2,0,0,2019,9,19,3,2019,10,16,2
0,0,2,0,2,0,3,56,5,3,0,0,0,0,0,0,0,28.0,0,2,0,0,2019,9,20,4,2019,10,16,2
0,0,2,1,2,0,2,15,6,3,0,0,0,0,0,0,0,7.0,0,2,0,0,2019,10,15,1,2019,10,15,1
0,0,2,0,2,0,3,56,5,3,0,0,0,0,0,0,0,28.0,0,2,0,0,2019,9,26,3,2019,10,16,2
0,0,2,1,2,0,3,56,5,3,0,0,0,0,0,0,0,28.0,0,2,0,1,2019,9,22,6,2019,10,16,2
0,0,1,1,2,0,2,29,6,3,0,0,0,0,0,0,0,7.0,0,2,0,1,2019,9,21,5,2019,10,17,3
0,0,1,1,2,0,2,43,6,3,0,0,0,0,0,0,0,9.0,0,2,0,1,2019,8,25,6,2019,10,17,3
0,0,2,1,2,0,3,56,5,3,0,0,0,0,0,0,0,28.0,0,2,0,0,2019,9,16,0,2019,10,16,2
0,0,1,1,2,0,2,43,6,3,0,0,0,0,0,0,0,9.0,0,2,0,1,2019,9,22,6,2019,10,17,3
0,0,0,1,2,0,3,11,6,3,0,0,0,0,0,0,0,9.0,0,2,0,2,2019,5,28,1,2019,10,18,4
0,0,2,1,2,0,3,56,5,3,0,0,0,0,0,0,0,28.0,0,2,0,0,2019,9,21,5,2019,10,16,2
0,0,2,2,2,0,2,54,6,3,0,0,0,0,0,0,0,7.0,0,2,0,1,2019,9,23,0,2019,10,16,2
0,0,2,2,2,0,3,29,6,3,0,0,0,0,0,0,0,9.0,0,2,0,2,2019,8,27,1,2019,10,16,2
0,0,0,2,2,0,2,31,6,3,0,0,0,0,0,0,0,9.0,0,2,0,2,2019,8,9,4,2019,10,18,4
0,0,1,2,2,0,2,123,6,3,0,0,0,0,0,0,0,9.0,0,2,0,2,2019,10,4,4,2019,10,17,3
0,0,1,2,2,0,2,123,6,3,0,0,0,0,0,0,0,9.0,0,2,0,2,2019,10,4,4,2019,10,17,3
0,0,1,2,2,0,2,123,6,3,0,0,0,0,0,0,0,9.0,0,2,0,2,2019,10,4,4,2019,10,17,3
0,0,0,1,2,0,2,56,5,3,0,0,0,0,0,0,0,52.0,0,2,0,1,2019,9,12,3,2019,10,19,5
0,0,0,1,2,0,2,56,5,3,0,0,0,0,0,0,0,52.0,0,2,0,1,2019,9,12,3,2019,10,19,5
0,0,2,2,2,0,2,123,6,3,0,0,0,0,0,0,0,9.0,0,2,0,1,2019,10,13,6,2019,10,16,2
0,0,2,2,2,0,3,43,5,3,0,0,0,0,0,0,0,22.0,0,2,0,0,2019,8,12,0,2019,10,16,2
0,0,2,2,2,0,3,123,5,3,0,0,0,0,0,0,0,121.0,0,2,0,0,2019,8,31,5,2019,10,16,2
0,0,2,2,2,0,2,59,5,3,0,0,0,0,0,0,0,22.0,0,2,0,1,2019,5,16,3,2019,10,16,2
0,0,2,2,2,0,3,81,6,3,0,0,0,0,0,0,0,9.0,0,2,0,1,2019,8,18,6,2019,10,16,2
0,0,2,2,2,0,3,56,5,3,0,0,0,0,0,0,0,28.0,0,2,0,0,2019,8,30,4,2019,10,16,2
0,0,0,2,2,0,2,31,6,3,0,0,0,0,0,0,0,9.0,0,2,0,2,2019,8,9,4,2019,10,18,4
0,0,2,2,2,0,3,43,5,3,0,0,0,0,0,0,0,85.0,0,2,0,0,2019,9,5,3,2019,10,16,2
0,0,1,2,2,0,2,43,6,3,0,0,0,0,0,0,0,9.0,0,2,0,1,2019,8,26,0,2019,10,17,3
0,0,2,2,2,0,3,56,5,3,0,0,0,0,0,0,0,28.0,0,2,0,1,2019,9,22,6,2019,10,16,2
0,0,0,2,2,0,2,31,6,3,0,0,0,0,0,0,0,9.0,0,2,0,2,2019,8,9,4,2019,10,18,4
0,0,2,2,2,0,2,59,5,3,0,0,0,0,0,0,0,22.0,0,2,0,1,2019,5,16,3,2019,10,16,2
0,0,0,1,2,0,3,135,5,3,0,0,0,0,0,0,0,28.0,0,2,0,0,2019,9,9,0,2019,10,19,5
0,0,0,3,2,0,2,59,6,3,0,0,0,0,0,0,0,8.0,0,2,0,1,2019,8,8,3,2019,10,18,4
0,0,1,3,2,0,3,76,6,3,0,0,0,0,0,0,0,9.0,0,2,0,1,2019,9,1,6,2019,10,17,3
0,0,1,3,2,0,3,100,5,3,0,0,0,0,0,0,0,173.0,0,2,0,0,2019,7,19,4,2019,10,17,3
0,0,1,3,2,0,3,15,6,3,0,0,0,0,0,0,0,9.0,0,2,0,1,2019,8,12,0,2019,10,17,3
0,0,1,3,2,0,3,135,6,3,0,0,0,0,0,0,0,9.0,0,2,0,1,2019,8,12,0,2019,10,17,3
0,0,0,1,2,0,3,135,6,3,0,0,0,0,0,0,0,9.0,0,2,0,2,2019,9,5,3,2019,10,20,6
0,0,1,3,2,0,3,59,6,3,0,0,0,0,0,0,0,9.0,0,2,0,2,2019,5,17,4,2019,10,17,3
0,0,2,3,2,0,3,43,5,3,0,0,0,0,0,0,0,27.0,0,2,0,0,2019,7,27,5,2019,10,16,2
0,0,1,3,2,0,3,51,6,3,0,0,0,0,0,0,0,9.0,0,2,0,1,2019,10,8,1,2019,10,17,3
0,0,0,1,2,0,3,59,5,3,0,0,0,0,0,0,0,85.0,0,2,0,0,2019,10,17,3,2019,10,20,6
0,0,1,3,2,0,3,29,6,3,0,0,0,0,0,0,0,9.0,0,2,0,2,2019,4,16,1,2019,10,17,3
0,0,1,3,2,0,3,29,6,3,0,0,0,0,0,0,0,9.0,0,2,0,2,2019,4,16,1,2019,10,17,3
0,0,1,3,2,0,2,123,6,3,0,0,0,0,0,0,0,9.0,0,2,0,2,2019,7,1,0,2019,10,17,3
0,0,0,3,2,0,2,59,6,3,0,0,0,0,0,0,0,9.0,0,2,0,2,2019,8,11,6,2019,10,18,4
0,0,0,3,2,0,3,100,5,3,0,0,0,0,0,0,0,173.0,0,2,0,0,2019,8,1,3,2019,10,18,4
0,0,0,3,2,0,2,56,6,3,0,0,0,0,0,0,0,7.0,0,2,0,1,2019,9,20,4,2019,10,18,4
0,0,0,3,2,0,3,123,5,3,0,0,0,0,0,0,0,121.0,0,2,0,0,2019,9,1,6,2019,10,18,4
0,0,2,3,2,0,3,56,6,3,0,0,0,0,0,0,0,9.0,0,2,0,1,2019,10,15,1,2019,10,16,2
0,0,2,3,2,0,3,43,6,3,0,0,0,0,0,0,0,7.0,0,2,0,2,2019,4,17,2,2019,10,16,2
0,0,2,3,2,0,2,76,6,3,0,0,0,0,0,0,0,9.0,0,2,0,1,2019,7,25,3,2019,10,16,2
0,0,2,3,2,0,3,43,6,3,0,0,0,0,0,0,0,7.0,0,2,0,2,2019,4,17,2,2019,10,16,2
0,0,2,3,2,0,3,56,5,3,0,0,0,0,0,0,0,28.0,0,2,0,0,2019,9,22,6,2019,10,16,2
0,0,2,3,2,0,3,59,5,3,0,0,0,0,0,0,0,28.0,0,2,0,0,2019,9,20,4,2019,10,16,2
0,0,1,3,2,0,3,29,6,3,0,0,0,0,0,0,0,9.0,0,2,0,2,2019,4,16,1,2019,10,17,3
0,0,0,3,2,0,3,56,5,3,0,0,0,0,0,0,0,28.0,0,2,0,0,2019,9,14,5,2019,10,19,5
0,0,0,2,2,0,3,123,6,3,0,0,0,0,0,0,0,9.0,0,2,0,2,2019,5,8,2,2019,10,20,6
0,0,0,3,2,0,2,123,6,3,0,0,0,0,0,0,0,9.0,0,2,0,1,2019,9,28,5,2019,10,19,5
0,0,0,4,2,0,3,162,6,3,0,0,0,0,0,0,0,9.0,0,2,0,1,2019,10,11,4,2019,10,18,4
0,0,0,1,2,0,2,56,6,3,0,0,0,0,0,0,0,9.0,0,2,0,2,2019,10,2,2,2019,10,21,0
0,0,0,2,2,0,2,56,6,3,0,0,0,0,0,0,0,9.0,0,2,0,2,2019,10,19,5,2019,10,20,6
0,0,0,3,2,0,2,72,6,3,0,0,0,0,0,0,0,9.0,0,2,0,2,2019,4,23,1,2019,10,19,5
0,0,2,4,2,0,3,56,6,3,0,0,0,0,0,0,0,9.0,0,2,0,1,2019,9,20,4,2019,10,16,2
0,0,0,2,2,0,3,135,6,3,0,0,0,0,0,0,0,9.0,0,2,0,1,2019,4,12,4,2019,10,20,6
0,0,0,2,2,0,2,169,6,3,0,0,0,0,0,0,0,9.0,0,2,0,2,2019,9,14,5,2019,10,20,6
0,0,1,4,2,0,3,56,6,3,0,0,0,0,0,0,0,9.0,0,2,0,2,2019,10,12,5,2019,10,17,3
0,0,0,4,2,0,3,56,6,3,0,0,0,0,0,0,0,7.0,0,2,0,1,2019,7,6,5,2019,10,18,4
0,0,1,4,2,0,3,56,6,3,0,0,0,0,0,0,0,9.0,0,2,0,1,2019,10,13,6,2019,10,17,3
0,0,0,1,2,0,3,56,6,3,0,0,0,0,0,0,0,9.0,0,2,0,1,2019,10,3,3,2019,10,21,0
0,0,0,3,2,0,2,46,6,3,0,0,0,0,0,0,0,8.0,0,2,0,1,2019,9,23,0,2019,10,19,5
0,0,2,6,2,0,3,43,5,3,0,0,0,0,0,0,0,27.0,0,2,0,0,2019,2,7,3,2019,10,14,0
0,0,0,4,2,0,3,43,5,3,0,0,0,0,0,0,0,85.0,0,2,0,0,2019,9,14,5,2019,10,18,4
0,0,0,3,2,0,3,56,5,3,0,0,0,0,0,0,0,28.0,0,2,0,0,2019,9,14,5,2019,10,20,6
0,0,0,3,2,0,3,56,5,3,0,0,0,0,0,0,0,28.0,0,2,0,0,2019,9,22,6,2019,10,20,6
0,0,0,1,2,0,2,169,6,3,0,0,0,0,0,0,0,9.0,0,2,0,0,2019,10,22,1,2019,10,22,1
0,0,0,4,2,0,3,15,6,3,0,0,0,0,0,0,0,9.0,0,2,0,2,2019,7,12,4,2019,10,19,5
0,0,0,2,2,0,3,154,6,3,0,0,0,0,0,0,0,9.0,0,2,0,0,2019,10,20,6,2019,10,21,0
0,0,0,2,2,0,2,169,6,3,0,0,0,0,0,0,0,7.0,0,2,0,1,2019,10,14,0,2019,10,21,0
0,0,0,3,2,0,3,56,5,3,0,0,0,0,0,0,0,28.0,0,2,0,0,2019,9,22,6,2019,10,20,6
0,0,0,3,2,0,3,81,6,3,0,0,0,0,0,0,0,9.0,0,2,0,2,2019,4,1,0,2019,10,20,6
0,0,0,3,2,0,3,59,6,3,0,0,0,0,0,0,0,9.0,0,2,0,2,2019,10,14,0,2019,10,20,6
0,0,0,2,2,0,2,56,6,3,0,0,0,0,0,0,0,9.0,0,2,0,2,2019,10,5,5,2019,10,21,0
0,0,0,2,2,0,2,56,6,3,0,0,0,0,0,0,0,9.0,0,2,0,2,2019,9,25,2,2019,10,21,0
0,0,0,4,2,0,3,72,6,3,0,0,0,0,0,0,0,9.0,0,2,0,2,2019,7,15,0,2019,10,19,5
0,0,0,2,2,0,2,43,6,3,0,0,0,0,0,0,0,9.0,0,2,0,1,2019,10,9,2,2019,10,21,0
0,0,0,3,2,0,3,56,5,3,0,0,0,0,0,0,0,28.0,0,2,0,0,2019,9,15,6,2019,10,20,6
0,0,0,3,2,0,2,29,6,3,0,0,0,0,0,0,0,9.0,0,2,0,1,2019,9,25,2,2019,10,20,6
0,0,0,2,2,0,2,43,6,3,0,0,0,0,0,0,0,9.0,0,2,0,0,2019,10,10,3,2019,10,21,0
0,0,0,5,2,0,2,43,6,3,0,0,0,0,0,0,0,9.0,0,2,0,2,2019,9,19,3,2019,10,18,4
0,0,2,5,2,0,3,43,5,3,0,0,0,0,0,0,0,83.0,0,2,0,0,2019,3,3,6,2019,10,16,2
0,0,0,3,2,0,2,123,6,3,0,0,0,0,0,0,0,9.0,0,2,0,2,2019,9,26,3,2019,10,20,6
0,0,0,3,2,0,3,56,5,3,0,0,0,0,0,0,0,28.0,0,2,0,0,2019,9,15,6,2019,10,20,6
0,0,0,2,2,0,3,51,6,3,0,0,0,0,0,0,0,9.0,0,2,0,1,2019,9,25,2,2019,10,21,0
0,0,0,1,2,0,3,43,6,3,0,0,0,0,0,0,0,9.0,0,2,0,0,2019,10,21,0,2019,10,22,1
0,0,0,2,2,0,2,56,6,3,0,0,0,0,0,0,0,9.0,0,2,0,2,2019,10,6,6,2019,10,21,0
0,0,0,3,2,0,2,59,6,3,0,0,0,0,0,0,0,9.0,0,2,0,1,2019,9,6,4,2019,10,20,6
0,0,0,3,2,0,2,59,6,3,0,0,0,0,0,0,0,9.0,0,2,0,1,2019,9,6,4,2019,10,20,6
0,0,0,3,2,0,3,59,6,3,0,0,0,0,0,0,0,7.0,0,2,0,1,2019,10,13,6,2019,10,20,6
0,0,0,3,2,0,2,59,6,3,0,0,0,0,0,0,0,9.0,0,2,0,1,2019,9,6,4,2019,10,20,6
0,0,0,4,2,0,2,43,6,3,0,0,0,0,0,0,0,9.0,0,2,0,1,2019,10,2,2,2019,10,19,5
0,0,0,2,2,0,2,81,6,3,0,0,0,0,0,0,0,152.0,0,2,0,0,2019,10,21,0,2019,10,21,0
0,0,1,3,2,0,2,169,6,3,0,0,0,0,0,0,0,8.0,0,2,0,1,2019,3,14,3,2019,10,20,6
0,0,1,3,2,0,2,169,6,3,0,0,0,0,0,0,0,8.0,0,2,0,1,2019,3,14,3,2019,10,20,6
0,0,1,2,2,0,3,76,5,3,0,0,0,0,0,0,0,85.0,0,2,0,1,2019,9,3,1,2019,10,21,0
0,0,1,2,2,0,3,43,5,3,0,0,0,0,0,0,0,27.0,0,2,0,2,2019,7,29,0,2019,10,21,0
0,0,1,2,2,0,3,43,5,3,0,0,0,0,0,0,0,27.0,0,2,0,2,2019,7,29,0,2019,10,21,0
0,0,1,2,2,0,3,56,6,3,0,0,0,0,0,0,0,7.0,0,2,0,1,2019,1,21,0,2019,10,21,0
0,0,1,2,2,0,3,56,6,3,0,0,0,0,0,0,0,7.0,0,2,0,1,2019,1,10,3,2019,10,21,0
0,0,1,5,2,0,2,43,6,3,0,0,0,0,0,0,0,9.0,0,2,0,2,2019,1,14,0,2019,10,18,4
0,0,1,3,2,0,3,59,6,3,0,0,0,0,0,0,0,9.0,0,2,0,1,2019,4,20,5,2019,10,20,6
0,0,2,2,2,0,3,56,6,3,0,0,0,0,0,0,0,11.0,0,2,0,0,2019,3,24,6,2019,10,21,0
0,0,2,2,2,0,3,59,6,3,0,0,0,0,0,0,0,9.0,0,2,0,2,2019,7,17,2,2019,10,21,0
0,0,2,2,2,0,3,43,6,3,0,0,0,0,0,0,0,7.0,0,2,0,1,2019,6,12,2,2019,10,21,0
0,0,2,2,2,0,3,76,5,3,0,0,0,0,0,0,0,22.0,0,2,0,0,2019,8,2,4,2019,10,22,1
0,0,2,3,2,0,3,25,6,3,0,0,0,0,0,0,0,9.0,0,2,0,1,2019,3,26,1,2019,10,21,0
0,0,0,1,2,0,3,135,6,3,0,0,0,0,0,0,0,9.0,0,2,0,0,2019,10,23,2,2019,10,25,4
0,0,2,2,2,0,3,66,6,3,0,0,0,0,0,0,0,9.0,0,2,0,2,2019,3,17,6,2019,10,22,1
0,0,2,5,2,0,3,43,5,3,0,0,0,0,0,0,0,83.0,0,2,0,0,2019,4,13,5,2019,10,19,5
0,0,2,1,2,0,3,12,5,3,0,0,0,0,0,0,0,22.0,0,2,0,0,2019,7,14,6,2019,10,23,2
0,0,2,1,2,0,3,43,5,3,0,0,0,0,0,0,0,16.0,0,2,0,1,2019,7,28,6,2019,10,23,2
0,0,2,1,2,0,3,43,5,3,0,0,0,0,0,0,0,16.0,0,2,0,1,2019,7,28,6,2019,10,23,2
0,0,2,2,2,0,3,56,6,3,0,0,0,0,0,0,0,9.0,0,2,0,2,2019,2,20,2,2019,10,22,1
0,0,0,1,2,0,3,56,6,3,0,0,0,0,0,0,0,9.0,0,2,0,1,2019,9,12,3,2019,10,25,4
0,0,2,2,2,0,3,59,6,3,0,0,0,0,0,0,0,7.0,0,2,0,1,2019,4,16,1,2019,10,22,1
0,0,2,2,2,0,3,59,6,3,0,0,0,0,0,0,0,7.0,0,2,0,1,2019,4,16,1,2019,10,22,1
0,0,0,1,2,0,2,169,6,3,0,0,0,0,0,0,0,8.0,0,2,0,1,2019,10,18,4,2019,10,25,4
0,0,2,1,2,0,3,59,5,3,0,0,0,0,0,0,0,138.0,0,2,0,1,2019,8,19,0,2019,10,23,2
0,0,2,1,2,0,3,59,5,3,0,0,0,0,0,0,0,138.0,0,2,0,1,2019,8,19,0,2019,10,23,2
0,0,1,1,2,0,2,81,6,3,0,0,0,0,0,0,0,152.0,0,2,0,0,2019,10,24,3,2019,10,24,3
0,0,0,2,2,0,2,92,6,3,0,0,0,0,0,0,0,9.0,0,2,0,0,2019,8,22,3,2019,10,25,4
0,0,0,2,2,0,2,43,6,3,0,0,0,0,0,0,0,8.0,0,2,0,2,2019,9,9,0,2019,10,25,4
0,0,2,2,2,0,3,76,6,3,0,0,0,0,0,0,0,9.0,0,2,0,2,2019,5,25,5,2019,10,23,2
0,0,1,2,2,0,3,56,5,3,0,0,0,0,0,0,0,28.0,0,2,0,0,2019,9,14,5,2019,10,24,3
0,0,1,2,2,0,3,56,5,3,0,0,0,0,0,0,0,28.0,0,2,0,0,2019,9,14,5,2019,10,24,3
0,0,2,2,2,0,2,43,5,3,0,0,0,0,0,0,0,85.0,0,2,0,0,2019,9,1,6,2019,10,23,2
0,0,2,2,2,0,3,59,5,3,0,0,0,0,0,0,0,83.0,0,2,0,0,2019,7,8,0,2019,10,23,2
0,0,0,2,2,0,3,59,5,3,0,0,0,0,0,0,0,22.0,0,2,0,0,2019,9,6,4,2019,10,25,4
0,0,2,3,2,0,3,43,6,3,0,0,0,0,0,0,0,9.0,0,2,0,2,2019,3,15,4,2019,10,22,1
0,0,0,1,2,0,3,15,6,3,0,0,0,0,0,0,0,9.0,0,2,0,1,2019,7,3,2,2019,10,26,5
0,0,0,2,2,0,3,43,5,3,0,0,0,0,0,0,0,27.0,0,2,0,0,2019,1,31,3,2019,10,25,4
0,0,1,3,2,0,3,56,5,3,0,0,0,0,0,0,0,28.0,0,2,0,0,2019,9,15,6,2019,10,24,3
0,0,2,3,2,0,3,43,6,3,0,0,0,0,0,0,0,7.0,0,2,0,1,2019,3,5,1,2019,10,23,2
0,0,0,3,2,0,2,59,6,3,0,0,0,0,0,0,0,9.0,0,2,0,2,2019,9,19,3,2019,10,25,4
0,0,0,3,2,0,2,11,6,3,0,0,0,0,0,0,0,9.0,0,2,0,1,2019,10,5,5,2019,10,25,4
0,0,0,3,2,0,3,29,6,3,0,0,0,0,0,0,0,7.0,0,2,0,1,2019,7,8,0,2019,10,25,4
0,0,0,3,2,0,3,29,6,3,0,0,0,0,0,0,0,7.0,0,2,0,1,2019,7,8,0,2019,10,25,4
0,0,1,3,2,0,2,43,6,3,0,0,0,0,0,0,0,9.0,0,2,0,1,2019,2,27,2,2019,10,24,3
